"","confidence_score","id","polarity","response_confidence_score","review_text","reviewer_id","reviewer_name","source_name","source_review_id","star_rating","response","response_2","response_3","degree"
"7461","95.525","104633","positive","98.0","Superb like broda .....hero broda","1.71E+15","Rabitu Shrestha","Facebook","1728990150694326_1730886173838057","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7462","57.35","104634","positive","92.0","Plz like this pic Anoop Mehta Anup Gupta Rajesh Pandey Rajesh Sharma Amit Sood Amit Sharma Anurag Aggarwal Anurag Dhiman Anurag Sharma Sandeep Sood Sandeep Sood Sandeep Sharma Sandy Sud Sandeep Sood Bivash Chatterjee Neeta Chettri Rajan Arya Rajan Sood Rajan K Sood Kashyap Anamik Sood Ruchika Sood Ajay Sood Shailja Verma Sahil Bhagra Anshul Bhagra Anshul Sood Sunil Thakur Sunil Banyal Sunil Galande Hira Mani Verma Daisy Verma Menka Pandey Poonam Lakhanpal Poonam Sood Pooja Sood Puneet Poddar Puneet Goel Anil Verma Raushan Mishra Naresh Sharma Naresh Juneja Naresh Shukla Vinod Sharma Vinod Bhatt Vinod Dogra Vinod Joshi Manjit Sud Manjit Singh Sudhir Singh Sunanda Karol Jagbir Singh Chauhan Gaurav Sharma Indira Sharma Arvind Sood Arvind Lakhanpal Arvind Jha Sanjay Kumar Sanjay Markandya Praveen Gupta Rakesh Joshi Sangram Parida Kiran Sharma Piyush Gupta Sarbjeet Singh Bobby Umesh Thakur","1.02E+16","Vivek Karol","Facebook","1728990150694326_1731100937149914","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7463","83.21","104635","positive","98.0","Like this Alkerto Delirious","1.81E+15","Yugal Karol","Facebook","1728990150694326_1731168080476533","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7464","83.21","104636","positive","98.0","Plz like Arvind Jha","1.02E+16","Vivek Karol","Facebook","1728990150694326_1731346773791997","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7465","98.16","104637","positive","98.0","Blur but out best selfie so far :) #GetCloser with frodo ;)","7.57E+14","Yashika Saxena","Facebook","1728990150694326_1729965820596759","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7466","0.0","104638","negative","98.0","real love___","1.63E+15","Shiv Saxena","Facebook","1728990150694326_1730006270592714","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7467","91.71","104639","positive","98.0","He he he :D","7.57E+14","Yashika Saxena","Facebook","1728990150694326_1730006467259361","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7468","91.04","104640","positive","96.0","Kindly lik tis pik Kopal Saxena Lalit Kumar Saxena Mohit Saxena Priyanka Saxena Rekha Saxena Sonal Saxena Sonal Gupta","7.57E+14","Yashika Saxena","Facebook","1728990150694326_1730020117257996","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7469","0.0","104641","negative","98.0","Awsome","1.60E+15","Khushahali Mahawar Tiwari","Facebook","1728990150694326_1730078183918856","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7470","99.37","104642","positive","98.0","Thank u sexy :* :*","7.57E+14","Yashika Saxena","Facebook","1728990150694326_1730081147251893","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7471","0.0","104643","negative","98.0","Done","1.02E+16","Kristy Baptist","Facebook","1728990150694326_1730374927222515","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7472","49.03","104644","positive","98.0","Tysm :* :*","7.57E+14","Yashika Saxena","Facebook","1728990150694326_1730375487222459","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7473","0.0","104645","negative","98.0","Teri Puri frnd list pata pad gyi aaj yashu","1.60E+15","Khushahali Mahawar Tiwari","Facebook","1728990150694326_1730394300553911","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7474","91.71","104646","positive","98.0","He he nahi khush 350 k aas pass hain :D","7.57E+14","Yashika Saxena","Facebook","1728990150694326_1730395063887168","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7475","0.0","104648","negative","98.0","baut sai pic h ye toh","1.76E+15","Divisha Singh","Facebook","1728990150694326_1730395657220442","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7476","-3.44666666667","104649","negative","96.0","Lol :D barbad kar deta hai ye apni pe aane pe to....sar pe bethna is his aim literally....:P","7.57E+14","Yashika Saxena","Facebook","1728990150694326_1730395923887082","","DearYashika Saxena, We apologize for the inconvenience caused. We request you to share your contact details so that we can assist you better on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","",""
"7477","0.0","104650","negative","98.0","Done dear Yashika  ___","1.71E+15","Soniya Sharma","Facebook","1728990150694326_1730766633850011","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7478","97.38","104651","positive","98.0","Thank u so much :*","7.57E+14","Yashika Saxena","Facebook","1728990150694326_1730766700516671","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7479","0.0","104652","negative","98.0","Done","1.83E+15","Anamika Henry","Facebook","1728990150694326_1730768197183188","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7480","98.64","104653","positive","98.0","Thank u soo much :* :)","7.57E+14","Yashika Saxena","Facebook","1728990150694326_1730768657183142","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7481","95.45","104654","positive","98.0","Ayush Saxena aja ;) :D","7.57E+14","Yashika Saxena","Facebook","1728990150694326_1730891720504169","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7482","96.15","104655","positive","94.0","Plzz like d photo posted above Aradhana Saxena Devanshu Saxena, Aditi Saxena, Sudhanshu Saxena, Kavita Saxena, Vedant Pareek, Vedank Kulshrestha, Anik Khandelwal, Vibhor Khandelwal, Sudhanshu Mendiratta,","1.72E+15","Ayush Saxena","Facebook","1728990150694326_1730893387170669","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7483","45.83","104656","positive","98.0","So cute","1.66E+15","Pooja Saxena Srivastava","Facebook","1728990150694326_1730911030502238","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7484","96.15","104657","positive","98.0","Thank u  :)","7.57E+14","Yashika Saxena","Facebook","1728990150694326_1730911300502211","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7485","48.11","104658","positive","98.0","ok dear","1.72E+15","Shraddha Sharma","Facebook","1728990150694326_1730912627168745","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7486","98.27","104659","positive","98.0","Thanks a lot :* ;)","7.57E+14","Yashika Saxena","Facebook","1728990150694326_1730912840502057","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7487","44.215","104660","positive","98.0","nice.. :)","1.81E+15","Sonal Saxena","Facebook","1728990150694326_1710361209216656","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7488","97.62","104661","positive","100.0","My baby foster :* #GetCloser with foster :)","7.57E+14","Yashika Saxena","Facebook","1728990150694326_1729969100596431","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7489","0.0","104662","negative","98.0","beauty & cutie! ______","1.63E+15","Shiv Saxena","Facebook","1728990150694326_1730006780592663","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7490","0.0","104663","negative","98.0","Snoofy and me","9.89E+14","Satish Kumar YD","Facebook","1728990150694326_1729972463929428","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7491","94.87","104665","positive","98.0","Muffin is my life Muffin is my eye I can't live without Muffin luv u Muffin baby love u till end of my life","1.99E+15","Eshant Bhandoola","Facebook","1728990150694326_1729984873928187","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7492","89.79","104666","positive","0.0","I try all products of Mars but my dog loves Pedigree","1.99E+15","Eshant Bhandoola","Facebook","1728990150694326_1729985110594830","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7493","0.0","104667","negative","0.0","I don't need iphone I need dentastix for my Muffin","1.99E+15","Eshant Bhandoola","Facebook","1728990150694326_1729985283928146","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7494","0.0","104668","negative","98.0","#GetCloser ","","","","nan","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7495","0.0","10200000000000000","negative","98.0","Gopi GC Darak","Facebook","1728990150694326_1729999253926749","","nan","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7496","0.0","104669","negative","98.0","@PedigreeIndia","","","","nan","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7497","-44.245","1710000000000000","negative","98.0","Harsh Chopra","Facebook","1728990150694326_1730002077259800","","nan","","Dear1728990150694326_1730002077259800, We apologize for the bother caused. If you don't mind connect with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","",""
"7498","0.0","104670","negative","98.0","#GetCloser Taco","1.02E+16","Rakshith Cr","Facebook","1728990150694326_1730002273926447","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7499","0.0","104671","negative","98.0","Olready closer wid my #buddy;-)","1.67E+15","Divya Negi","Facebook","1728990150694326_1730008533925821","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7500","0.0","104672","negative","98.0","Dabbu _ my love _","2.03E+15","Kirti Vashisht","Facebook","1728990150694326_1730010487258959","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7501","97.15","104673","positive","98.0","My Good friend sheroo","7.76E+14","Gyanaranjan Das","Facebook","1728990150694326_1730015150591826","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7502","0.0","104674","negative","98.0","#leothedreamer","1.02E+16","Vikram Susheela Arya","Facebook","1728990150694326_1730022773924397","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7503","0.0","104675","negative","98.0","Leothedreamer","1.02E+16","Vikram Susheela Arya","Facebook","1728990150694326_1730023527257655","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7504","0.0","104676","negative","98.0","Leothedreamer","9.07E+14","Ansh Singhal","Facebook","1728990150694326_1730024000590941","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7505","0.0","104677","negative","98.0","#GetCloser with Bond - https://m.facebook.com/bondtheGSD3/","1.02E+16","Balasubramanian Shunmugasundaram","Facebook","1728990150694326_1730046533922021","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7506","0.0","104678","negative","98.0","#Getcloser","1.44E+15","Gurpreet Singh","Facebook","1728990150694326_1730133350580006","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7507","47.585","104679","positive","98.0","Awesome","2.02E+15","Pendu Jatt","Facebook","1728990150694326_1730146363912038","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7508","94.87","104680","positive","94.0","Plz Like this pic Deepika Sharma Anamika Sharma Anushka Sharma Neesha Patel Kaur Simran Ashu P Chanalia Shraddha Singh Sneha Katil Gur Simar Kaur Aman Jot Nitha Azad Verma Ashu Rana Nisha Jaan Jot Dhillon Simranjit Kaur Gurleen Kaur Banepaal","2.02E+15","Pendu Jatt","Facebook","1728990150694326_1730147490578592","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7509","0.0","104681","negative","98.0","#GetCloser with my Shiro","1.56E+15","Adarsh Kashyap","Facebook","1728990150694326_1730139223912752","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
