aspect,aspect_keyword,flag,id,review_text,reviewer_id,reviewer_name,sentiment_score,source_name,source_review_id,star_rating,response
[],[],0,105840.0,So we'll use the phone on alternate days if you win? _,1.02E+16,Tejaswini Nanaware,0.0,Facebook,1728990150694326_1060444790715414,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105841.0,Yea sure ____,1.80E+15,Sneha Abhyankar,0.0,Facebook,1728990150694326_1712575512328559,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105842.0,_________,1.02E+16,Tejaswini Nanaware,0.0,Facebook,1728990150694326_1781281612088094,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105843.0,Please like my picture comment people!!,1.80E+15,Sneha Abhyankar,99.57000000000001,Facebook,1728990150694326_1781281642088091,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105844.0,Super cute__,1.87E+15,Shweta Chaskar,0.0,Facebook,1728990150694326_1712576042328506,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105845.0,Wow. Goodness and cute together____,1.02E+16,Sunita Mande,0.0,Facebook,1728990150694326_1060446494048577,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105846.0,Kamlesh B ParmarNidhi AdkiaNikhil Dilip DaundNidhi ParmarCharuta BiwalkarSubhobroto ChakrobortyEmmanuel VazEkta KakaiyaEkta JainEkta ThakkarFatema UjjainwalaAnn FernsAlinaa FrancisAlberto MenezesAlok SatheAlka PatelForam GalaGuruprasad.Vishwanath. KukianMayura GadkariMayuresh MokalMayur GavliMayur KadamHarnish GanatraVedashree Sushama Hemant TamhaneVedPriya MishraIrsha MhatreKaran JoshiCanonMan Yash JageKalpita WaghSteffi LewisLaticka VermaPriyanka NarvekarSipika NarvekarAmrita SinghAmeya GiriSushma AminSusan DsouzaSushma HiremathOmkar BorhadeTarun NainaniUmang DalalSeema UchilUnnati C. GalaSurabhi WalavalkarArun NairYogesh TiwariKhushboo ZagadaZeeshan Zeus Shaikh,1.80E+15,Sneha Abhyankar,24.955,Facebook,1728990150694326_1781282475421341,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105847.0,Shweta invite ur friends to like the pic,1.80E+15,Sneha Abhyankar,99.96000000000001,Facebook,1728990150694326_1060446904048536,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105848.0,Luking Nysh di..n Gladdy is cool as usual.,1.64E+15,Yash Jage,49.595,Facebook,1728990150694326_1060449904048236,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105849.0,"CanonMan Yash Jage  thanks,tag your friends on this reply post and ask them to like my picture comment please!",1.80E+15,Sneha Abhyankar,99.99,Facebook,1728990150694326_1712578205661623,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105850.0,Kiran Limaye Juili MaratheRavina DigheRavi LaguAmbica MotwaniRoshni GuptaApurva BendreApurva SonkarApurva Vijay GadkariApoorva MulyeAshita SorathiyaAishwarya VasudevanSohit MishraMansi ThakkarSharwari ShetyeVinit KarkeraHarnish GanatraRE Aniket ChavanLorine SequeiraAkansha RawatYash SavlaShweta ThakkarAdvait Puranik,1.80E+15,Sneha Abhyankar,99.99,Facebook,1728990150694326_1060451960714697,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105851.0,Tanvi Sawant,2.03E+15,Lorine Sequeira,0.0,Facebook,1728990150694326_1060452214048005,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105852.0,Rasika Mhetre Manish Salgaonkar Harshala Aranya Vasuki Chitter Pooja Shah Priyanka Nannaware Anjali Nambisan Bakul More Sharada Gawai Junaid T Golandaz Shahrukh Shaikh please like sneha's & Gladys picture comment and help her win,1.42E+15,Amrita Singh,99.99,Facebook,1728990150694326_1712588478993929,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105853.0,Awesome__,1.67E+15,Swati Datar,0.0,Facebook,1728990150694326_1712588505660593,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105854.0,Thank u Amrita Singh ___,1.80E+15,Sneha Abhyankar,0.0,Facebook,1728990150694326_1060465070713386,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105855.0,Mast....,1.57E+15,Mrinal Bhide-Kelkar,0.0,Facebook,1728990150694326_1712589865660457,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105856.0,Very cute :*,2.08E+15,Roshni Gupta,49.89,Facebook,1728990150694326_1712590068993770,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105857.0,"Kkunal Jadhav Tushar Jadhav Shashank Pathak Siddharth Gaikwad Kimaya Ranadive Ameya Nachiket Gandhe Urvashi Thakkar Gaurav Raje RG Aniket Kasture RE Rahul ChavanGuyz, kindly like the above pic Of My Di. Sneha Ajay Abhyankar and ask ua friends to do so..Thank you __",1.64E+15,Yash Jage,0.0,Facebook,1728990150694326_1060471777379382,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105858.0,Done _,2.09E+15,Kkunal Jadhav,0.0,Facebook,1728990150694326_1712592565660187,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105859.0,Ritisha PanchalViveq ChhedaNeha PalavAshvini KhandekarTrupti Dobarkar,1.80E+15,Sneha Abhyankar,0.0,Facebook,1728990150694326_1781317405417848,,Our customers are our first priority. We are happy that the food was liked by your dog!
[dog-user-breed],[baby],0,105860.0,#GetCloser  My Scooby baby!,1.83E+15,Jitali Satardekar,0.0,Facebook,1728990150694326_1060446877381872,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105861.0,__,1.80E+15,Sneha Abhyankar,0.0,Facebook,1728990150694326_1060447174048509,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105862.0,When I needed  a hand .... I found your paw.my Chris...my everything,1.02E+16,Adnan Nagarwala,24.9275,Facebook,1728990150694326_1712670965652347,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105863.0,Neha Satpute pls post your and Joey Satpute selfie and get people to like!!!!,1.02E+16,Priyanka Narvekar,-99.3,Facebook,1728990150694326_1712684568984320,,"DearPriyanka Narvekar, We are sorry for the inconvenience caused.Please get in touch with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree."
[],[],0,105868.0,#GetCloser,3.96E+14,Sebika Sarkar,0.0,Facebook,1728990150694326_1716065875312856,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105869.0,my jack,1.18E+15,Sarvan Jagan,0.0,Facebook,1728990150694326_1787051031511152,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105870.0,#getCloser,2.04E+15,Deshraj Singh,0.0,Facebook,1728990150694326_1722481941337916,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105871.0,#Getcloser,,,0.0,,,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,1590000000000000.0,Sagar Gupta,Facebook,1728990150694326_1790635927819329,0.0,,,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105872.0,#Getcloser,1.29E+15,Mustaque Hussain,0.0,Facebook,1728990150694326_1086699921423234,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105873.0,#Getcloser,1.52E+15,Vishal Gautam,0.0,Facebook,1728990150694326_1800717040144551,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105877.0,#Get Closer,1.52E+15,Alla Tharun,0.0,Facebook,1728990087360999_1730239563902718,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105878.0,#GetCloser with Lucy __,1.85E+15,Bhargadeb Biswas,0.0,Facebook,1728990087360999_1730254923901182,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
"[all, dont_reply]",[dentastix],3,105879.0,Prakhar Mohans pets loved #DENTAstix. Want to try one for your pet? Dentastix Daily. Cleaner gets you closer http://www.pedigree.in/dentastix_sample_new,1.63E+15,PedigreeIndia,0.0,Facebook,1633948756865133_1726263420966999,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[dog-user-breed],[puppy],1,105880.0,Is it for lhasa apso 2months puppy also who is just getting his teeth ??,1.82E+15,Snehankita Kaushal Bose Bangur,0.0,Facebook,1726263420966999_1726842830909058,,"DearSnehankita Kaushal Bose Bangur, for any queries and facts regarding your dog/cat please refer to the FAQs on our officil site https://www.pedigree.com/faqs. Please feel free to reach us on our toll free number 1800-4071-12121 or write to us at pedigree.india@effem.com for any further assistance . Regards Team Pedigree."
"[all, dont_reply]",[pedigree],3,105881.0,My Dog really loves it. Thanks Pedigree!!!,1.02E+16,Kavita Mathur,98.105,Facebook,1726263420966999_1728374224089252,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105882.0,i have not received yet more than 1 week now,1.56E+15,Mohit Mahajan,0.0,Facebook,1726263420966999_1729047357355272,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105883.0,"Same ,it's been 3weeks I also haven't receive it.",1.02E+16,Pooja Rawat Pundir,0.0,Facebook,1726263420966999_1729462313980443,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
"[all, dont_reply]",[stix],3,105884.0,"I received denta stix,  thanks pedigree..",2.25E+15,Kishore Kumar Sreeram,99.72,Facebook,1726263420966999_1730263377233670,,Our customers are our first priority. We are happy that the food was liked by your dog!
[health_impact],[health],0,105885.0,Just 6 weeks to 5 signs of good health!,1.63E+15,PedigreeIndia,99.83,Facebook,1633948756865133_1724532844473390,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105886.0,Haha..acha ya:p,2.09E+15,Zeeshan Asif,22.36,Facebook,1724532844473390_1735220636737944,,Our customers are our first priority. We are happy that the food was liked by your dog!
[dog-user-breed],[doggie],0,105887.0,"At the end of a tiring day, all you need is some doggie love. Here's a story of closeness which you will absolutely relate to! #DENTASTIXDaily",1.63E+15,PedigreeIndia,33.32,Facebook,1633948756865133_1724037847856223,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105888.0,Aditya Vyas,1.02E+16,Heena Tiwari,0.0,Facebook,1724037847856223_1750040561922618,,Our customers are our first priority. We are happy that the food was liked by your dog!
"[all, dog-user-breed]","[dentastix, smile]",0,105890.0,This is what happens when #DENTASTIX becomes your doggy's favorite oral care treat! Watch now to get that smile on!,1.63E+15,PedigreeIndia,99.775,Facebook,1633948756865133_1723881087871899,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105891.0,Amit Kalra,1.70E+15,Akriti Kalra,0.0,Facebook,1723881087871899_1725267757733232,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[dog-user-breed],[puppy],1,105892.0,Is it for lhasa apso 2months puppy also who is just getting his teeth ??,1.82E+15,Snehankita Kaushal Bose Bangur,0.0,Facebook,1723881087871899_1726842764242398,,"DearSnehankita Kaushal Bose Bangur, for any queries and facts regarding your dog/cat please refer to the FAQs on our officil site https://www.pedigree.com/faqs. Please feel free to reach us on our toll free number 1800-4071-12121 or write to us at pedigree.india@effem.com for any further assistance . Regards Team Pedigree."
[],[],0,105894.0,So cute,7.67E+14,Dikshita Karopady,48.85,Facebook,1723207311272610_1723208524605822,,Our customers are our first priority. We are happy that the food was liked by your dog!
[dog-user-breed],[puppy],1,105895.0,Is it for lhasa apso 2months puppy also who is just getting his teeth ??,1.82E+15,Snehankita Kaushal Bose Bangur,0.0,Facebook,1723207311272610_1726842794242395,,"DearSnehankita Kaushal Bose Bangur, for any queries and facts regarding your dog/cat please refer to the FAQs on our officil site https://www.pedigree.com/faqs. Please feel free to reach us on our toll free number 1800-4071-12121 or write to us at pedigree.india@effem.com for any further assistance . Regards Team Pedigree."
[],[],0,105896.0,Olrite let him grow den he will enjoy,1.82E+15,Snehankita Kaushal Bose Bangur,99.83999999999999,Facebook,1723207311272610_1727129167547091,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105897.0,Toxic do not feed to dogs___,1.75E+15,Marcus Murtagh,0.0,Facebook,1723207311272610_1910864232506916,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105898.0,"We all treat our pets like family. Indulge in some fun together, this International Family Day",1.63E+15,PedigreeIndia,99.68,Facebook,1633948756865133_1707781802815161,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105899.0,"Akshata, Ashna Check this out. It's so cute!",7.67E+14,Dikshita Karopady,49.480000000000004,Facebook,1707781802815161_1707969279463080,,Our customers are our first priority. We are happy that the food was liked by your dog!
